January - December 2023 Contiguous U.S. County Precipitation
Units: Inches
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
SC-081,Saluda County,South Carolina,48.86,2.83,91,46.03
SC-083,Spartanburg County,South Carolina,48.37,-2.88,50,51.25
SC-085,Sumter County,South Carolina,50.41,4.03,95,46.38
SC-087,Union County,South Carolina,44.05,-3.93,45,47.98
SC-089,Williamsburg County,South Carolina,50.88,2.29,85,48.59
SC-091,York County,South Carolina,46.53,-0.32,70,46.85
SD-003,Aurora County,South Dakota,26.81,5.4,110,21.41
SD-005,Beadle County,South Dakota,22.65,2.4,84,20.25
SD-007,Bennett County,South Dakota,30.5,12.18,128,18.32
SD-009,Bon Homme County,South Dakota,28.86,4.79,100,24.07
SD-011,Brookings County,South Dakota,21.26,-1.83,46,23.09
SD-013,Brown County,South Dakota,23.55,3.42,102,20.13
SD-015,Brule County,South Dakota,26.59,6.49,118,20.1
SD-017,Buffalo County,South Dakota,25.28,6.42,116,18.86
SD-019,Butte County,South Dakota,21.06,5.55,116,15.51
SD-021,Campbell County,South Dakota,22.57,5.39,120,17.18
SD-023,Charles Mix County,South Dakota,28.18,5.76,111,22.42
SD-025,Clark County,South Dakota,22.95,1.14,72,21.81
SD-027,Clay County,South Dakota,26.88,1.46,77,25.42
SD-029,Codington County,South Dakota,22.56,-0.31,63,22.87
SD-031,Corson County,South Dakota,20.69,3.81,105,16.88
SD-033,Custer County,South Dakota,22.63,4.81,116,17.82
SD-035,Davison County,South Dakota,25.33,3.59,100,21.74
SD-037,Day County,South Dakota,23.22,1.55,83,21.67
SD-039,Deuel County,South Dakota,23.92,0.08,61,23.84
SD-041,Dewey County,South Dakota,21.47,4.54,114,16.93
SD-043,Douglas County,South Dakota,27.8,5.44,109,22.36
SD-045,Edmunds County,South Dakota,24.24,5.3,113,18.94
SD-047,Fall River County,South Dakota,22.28,5.64,123,16.64
SD-049,Faulk County,South Dakota,27,8.12,127,18.88
SD-051,Grant County,South Dakota,24.48,1.22,80,23.26
SD-053,Gregory County,South Dakota,27.93,6.21,114,21.72
SD-055,Haakon County,South Dakota,18.87,1.83,95,17.04
SD-057,Hamlin County,South Dakota,22.98,0.33,65,22.65
SD-059,Hand County,South Dakota,26.39,7.06,124,19.33
SD-061,Hanson County,South Dakota,23.66,1.46,79,22.2
SD-063,Harding County,South Dakota,17.05,2.48,98,14.57
SD-065,Hughes County,South Dakota,22.05,4.87,112,17.18
SD-067,Hutchinson County,South Dakota,25.47,1.88,86,23.59
SD-069,Hyde County,South Dakota,26.45,8.35,127,18.1
SD-071,Jackson County,South Dakota,23.62,6.25,119,17.37
SD-073,Jerauld County,South Dakota,25.7,4.93,109,20.77
SD-075,Jones County,South Dakota,21.13,3.75,104,17.38
SD-077,Kingsbury County,South Dakota,24.43,2.15,88,22.28
SD-079,Lake County,South Dakota,21.46,-2.18,42,23.64
SD-081,Lawrence County,South Dakota,29.09,5.17,107,23.92
SD-083,Lincoln County,South Dakota,23.91,-1.74,48,25.65
SD-085,Lyman County,South Dakota,24.09,5.78,116,18.31
SD-087,McCook County,South Dakota,22.02,-1.84,42,23.86
SD-089,McPherson County,South Dakota,23.47,4.72,112,18.75
SD-091,Marshall County,South Dakota,23.47,2.37,91,21.1
SD-093,Meade County,South Dakota,22.16,5.24,112,16.92
SD-095,Mellette County,South Dakota,24.47,6.2,119,18.27
SD-097,Miner County,South Dakota,22.1,0.06,65,22.04
SD-099,Minnehaha County,South Dakota,20.56,-4.5,19,25.06
SD-101,Moody County,South Dakota,20.35,-3.57,25,23.92
SD-102,Oglala Lakota County,South Dakota,25.92,8.68,127,17.24
SD-103,Pennington County,South Dakota,22.06,4.13,109,17.93
SD-105,Perkins County,South Dakota,20.03,4.21,112,15.82
SD-107,Potter County,South Dakota,23.18,5.5,121,17.68
SD-109,Roberts County,South Dakota,26.17,4.16,101,22.01
SD-111,Sanborn County,South Dakota,23.18,2.1,90,21.08
SD-115,Spink County,South Dakota,24.63,4.64,105,19.99
SD-117,Stanley County,South Dakota,19.01,2.4,97,16.61
SD-119,Sully County,South Dakota,21.82,5.12,112,16.7
SD-121,Todd County,South Dakota,31.23,11.76,126,19.47
SD-123,Tripp County,South Dakota,25.99,5.94,120,20.05
SD-125,Turner County,South Dakota,23.04,-2.07,48,25.11
SD-127,Union County,South Dakota,28.09,2.12,79,25.97
SD-129,Walworth County,South Dakota,23.42,5.45,122,17.97
SD-135,Yankton County,South Dakota,25.8,1.06,72,24.74
SD-137,Ziebach County,South Dakota,20.36,4.07,109,16.29
TN-001,Anderson County,Tennessee,50.03,-2.07,53,52.1
TN-003,Bedford County,Tennessee,52.99,-0.13,62,53.12
TN-005,Benton County,Tennessee,45.26,-5.62,39,50.88
TN-007,Bledsoe County,Tennessee,48.6,-7.42,27,56.02
TN-009,Blount County,Tennessee,51.37,-2.41,50,53.78
TN-011,Bradley County,Tennessee,50.27,-2.11,56,52.38
TN-013,Campbell County,Tennessee,47.19,-4.42,35,51.61
TN-015,Cannon County,Tennessee,49.84,-4.26,35,54.1
TN-017,Carroll County,Tennessee,49.51,-1.43,55,50.94
TN-019,Carter County,Tennessee,48.39,0.84,66,47.55
TN-021,Cheatham County,Tennessee,41.94,-7.05,19,48.99
TN-023,Chester County,Tennessee,51.41,-0.22,65,51.63
TN-025,Claiborne County,Tennessee,45.14,-5.14,31,50.28
TN-027,Clay County,Tennessee,43.96,-8.52,18,52.48
TN-029,Cocke County,Tennessee,48.37,0.51,62,47.86
TN-031,Coffee County,Tennessee,53.69,-0.68,58,54.37
TN-033,Crockett County,Tennessee,47.7,-2.44,57,50.14
TN-035,Cumberland County,Tennessee,52.41,-2.61,48,55.02
TN-037,Davidson County,Tennessee,40.08,-8.33,13,48.41
TN-039,Decatur County,Tennessee,53.86,1.63,69,52.23
TN-041,DeKalb County,Tennessee,46.38,-6.86,24,53.24
TN-043,Dickson County,Tennessee,44.73,-5.48,32,50.21
TN-045,Dyer County,Tennessee,46.75,-1.74,59,48.49
TN-047,Fayette County,Tennessee,52.43,0.35,62,52.08
TN-049,Fentress County,Tennessee,49.26,-3.8,35,53.06
TN-051,Franklin County,Tennessee,56.5,1.98,76,54.52
TN-053,Gibson County,Tennessee,50.67,0.32,71,50.35
TN-055,Giles County,Tennessee,46.73,-7.3,23,54.03
TN-057,Grainger County,Tennessee,44.11,-3.52,38,47.63
TN-059,Greene County,Tennessee,47.32,3.18,89,44.14
TN-061,Grundy County,Tennessee,56.88,0.01,60,56.87
TN-063,Hamblen County,Tennessee,41.94,-3.37,38,45.31
TN-065,Hamilton County,Tennessee,46.67,-7.9,22,54.57
TN-067,Hancock County,Tennessee,44.96,-3.47,36,48.43
TN-069,Hardeman County,Tennessee,52.24,-0.26,64,52.5
TN-071,Hardin County,Tennessee,50.34,-1.9,59,52.24
TN-073,Hawkins County,Tennessee,44.66,-1.22,50,45.88
TN-075,Haywood County,Tennessee,47.7,-2.97,54,50.67
TN-077,Henderson County,Tennessee,53.02,1.47,69,51.55
TN-079,Henry County,Tennessee,48.42,-1.77,55,50.19
TN-081,Hickman County,Tennessee,45.36,-6.56,31,51.92
TN-083,Houston County,Tennessee,45.79,-4.55,37,50.34
TN-085,Humphreys County,Tennessee,44.12,-7.29,26,51.41
TN-087,Jackson County,Tennessee,43.56,-9.73,10,53.29
TN-089,Jefferson County,Tennessee,45.23,-0.6,56,45.83
TN-091,Johnson County,Tennessee,49.94,1,73,48.94
TN-093,Knox County,Tennessee,49,-0.26,59,49.26
TN-095,Lake County,Tennessee,48.15,-0.13,67,48.28
TN-097,Lauderdale County,Tennessee,47.62,-1.69,56,49.31
TN-099,Lawrence County,Tennessee,44.97,-9.44,15,54.41
TN-101,Lewis County,Tennessee,46.81,-6.39,31,53.2
TN-103,Lincoln County,Tennessee,51.67,-2.71,48,54.38
TN-105,Loudon County,Tennessee,50.54,-1.11,61,51.65
TN-107,McMinn County,Tennessee,52.96,0.27,70,52.69
TN-109,McNairy County,Tennessee,52.16,0,65,52.16
TN-111,Macon County,Tennessee,44.28,-8.42,19,52.7
TN-113,Madison County,Tennessee,48.92,-2.32,58,51.24
TN-115,Marion County,Tennessee,54.9,-1.83,54,56.73
TN-117,Marshall County,Tennessee,50.2,-2.58,55,52.78
TN-119,Maury County,Tennessee,47.36,-4.19,42,51.55
TN-121,Meigs County,Tennessee,52.83,-0.8,60,53.63
TN-123,Monroe County,Tennessee,51.7,-3.96,48,55.66
TN-125,Montgomery County,Tennessee,44.47,-4.41,34,48.88
TN-127,Moore County,Tennessee,53.9,-0.61,61,54.51
TN-129,Morgan County,Tennessee,51.15,-1.87,54,53.02
TN-131,Obion County,Tennessee,53.92,4.31,89,49.61
TN-133,Overton County,Tennessee,49.1,-4.49,34,53.59
TN-135,Perry County,Tennessee,48.75,-4.06,45,52.81
TN-137,Pickett County,Tennessee,46.64,-5.75,23,52.39
TN-139,Polk County,Tennessee,53.73,-0.86,62,54.59
TN-141,Putnam County,Tennessee,48.2,-6.34,26,54.54
TN-143,Rhea County,Tennessee,52.45,-2.87,50,55.32
TN-145,Roane County,Tennessee,52.2,-0.16,64,52.36
TN-147,Robertson County,Tennessee,46.43,-2.52,49,48.95
TN-149,Rutherford County,Tennessee,47.91,-3.15,42,51.06
TN-151,Scott County,Tennessee,47.94,-4.66,30,52.6
TN-153,Sequatchie County,Tennessee,50.23,-7.03,27,57.26
TN-155,Sevier County,Tennessee,53.54,-0.93,54,54.47
TN-157,Shelby County,Tennessee,53.98,3.29,77,50.69
TN-159,Smith County,Tennessee,42.47,-10.35,10,52.82
TN-161,Stewart County,Tennessee,47.11,-2.68,48,49.79
TN-163,Sullivan County,Tennessee,42.84,-1.05,51,43.89
TN-165,Sumner County,Tennessee,44.74,-5.38,27,50.12
TN-167,Tipton County,Tennessee,52.01,1.89,72,50.12
TN-169,Trousdale County,Tennessee,43.34,-8.49,15,51.83
TN-171,Unicoi County,Tennessee,49.03,0.3,60,48.73
TN-173,Union County,Tennessee,45.3,-4.11,35,49.41
TN-175,Van Buren County,Tennessee,48.4,-6.24,24,54.64
TN-177,Warren County,Tennessee,50,-3.77,42,53.77
TN-179,Washington County,Tennessee,44.07,-0.06,57,44.13
TN-181,Wayne County,Tennessee,49.43,-4.59,41,54.02
TN-183,Weakley County,Tennessee,52.36,1.86,75,50.5
TN-185,White County,Tennessee,48.77,-5.52,29,54.29
TN-187,Williamson County,Tennessee,41.26,-8.78,11,50.04
TN-189,Wilson County,Tennessee,43.68,-7.86,18,51.54
TX-001,Anderson County,Texas,37.94,-3.62,46,41.56
TX-003,Andrews County,Texas,8.46,-6.2,14,14.66
TX-005,Angelina County,Texas,40.27,-8.33,29,48.6
TX-007,Aransas County,Texas,21.57,-12.18,12,33.75
TX-009,Archer County,Texas,25.28,-2.4,48,27.68
TX-011,Armstrong County,Texas,20.72,-0.16,68,20.88
TX-013,Atascosa County,Texas,24.6,-2.06,54,26.66
TX-015,Austin County,Texas,36.26,-4.79,44,41.05
TX-017,Bailey County,Texas,14.84,-2.59,37,17.43
TX-019,Bandera County,Texas,20.37,-9.51,13,29.88
TX-021,Bastrop County,Texas,29.61,-5.46,36,35.07
TX-023,Baylor County,Texas,24.49,-1.06,54,25.55
TX-025,Bee County,Texas,21.08,-9.1,16,30.18
TX-027,Bell County,Texas,25.18,-7.83,19,33.01
TX-029,Bexar County,Texas,22.36,-7.34,30,29.7
TX-031,Blanco County,Texas,21.51,-9.55,15,31.06
TX-033,Borden County,Texas,16.67,-2.17,44,18.84
TX-035,Bosque County,Texas,30.98,-1.24,56,32.22
TX-037,Bowie County,Texas,56.29,8.59,104,47.7
TX-039,Brazoria County,Texas,34.89,-10.48,18,45.37
TX-041,Brazos County,Texas,32.29,-7.24,26,39.53
TX-043,Brewster County,Texas,10.09,-2.99,28,13.08
TX-045,Briscoe County,Texas,21.3,0.41,76,20.89
TX-047,Brooks County,Texas,19.6,-4.14,37,23.74
TX-049,Brown County,Texas,25.98,-0.8,62,26.78
TX-051,Burleson County,Texas,32.79,-4.8,42,37.59
TX-053,Burnet County,Texas,25.28,-4.96,32,30.24
TX-055,Caldwell County,Texas,25.96,-7.48,27,33.44
TX-057,Calhoun County,Texas,28.68,-9.2,22,37.88
TX-059,Callahan County,Texas,26.58,0.77,76,25.81
TX-061,Cameron County,Texas,24.4,-0.42,62,24.82
TX-063,Camp County,Texas,45.77,1.25,78,44.52
TX-065,Carson County,Texas,23.51,2.84,99,20.67
TX-067,Cass County,Texas,51.49,4.13,91,47.36
TX-069,Castro County,Texas,18.74,0.12,73,18.62
TX-071,Chambers County,Texas,39,-10.61,22,49.61
TX-073,Cherokee County,Texas,40.66,-3.82,43,44.48
TX-075,Childress County,Texas,24.13,1.56,84,22.57
TX-077,Clay County,Texas,27.42,-2.62,49,30.04
TX-079,Cochran County,Texas,14.67,-2.81,37,17.48
TX-081,Coke County,Texas,19.37,-2.58,49,21.95
TX-083,Coleman County,Texas,22.93,-2.97,48,25.9
TX-085,Collin County,Texas,33.07,-4.96,42,38.03
TX-087,Collingsworth County,Texas,23.73,0.49,73,23.24
TX-089,Colorado County,Texas,37.82,-2.65,56,40.47
TX-091,Comal County,Texas,22.75,-9.79,20,32.54
TX-093,Comanche County,Texas,26.86,-1.4,53,28.26
TX-095,Concho County,Texas,20.19,-3.83,40,24.02
TX-097,Cooke County,Texas,36.1,0.51,68,35.59
TX-099,Coryell County,Texas,25.19,-6.39,21,31.58
TX-101,Cottle County,Texas,25.72,3.32,99,22.4
TX-103,Crane County,Texas,6.42,-6.7,6,13.12
TX-105,Crockett County,Texas,11.59,-6.49,14,18.08
TX-107,Crosby County,Texas,23.52,3.21,94,20.31
TX-109,Culberson County,Texas,6.96,-4.94,12,11.9
TX-111,Dallam County,Texas,19.87,3.26,108,16.61
TX-113,Dallas County,Texas,36.04,-0.41,57,36.45
TX-115,Dawson County,Texas,16.54,-0.86,60,17.4
TX-117,Deaf Smith County,Texas,17.13,-1.18,59,18.31
TX-119,Delta County,Texas,49.76,6.66,104,43.1
TX-121,Denton County,Texas,28.88,-6.06,32,34.94
TX-123,DeWitt County,Texas,32.64,-1.96,62,34.6
TX-125,Dickens County,Texas,26.95,5.38,105,21.57
TX-127,Dimmit County,Texas,12.82,-8.29,10,21.11
TX-129,Donley County,Texas,23.36,1.41,79,21.95
TX-131,Duval County,Texas,20.91,-2.82,51,23.73
TX-133,Eastland County,Texas,27.33,-0.25,65,27.58
TX-135,Ector County,Texas,6.74,-7.06,9,13.8
TX-137,Edwards County,Texas,16.91,-6.63,17,23.54
TX-139,Ellis County,Texas,38.26,1.79,74,36.47
TX-141,El Paso County,Texas,4.66,-4.13,6,8.79
TX-143,Erath County,Texas,27.93,-1.78,51,29.71
TX-145,Falls County,Texas,30.84,-4.18,39,35.02
TX-147,Fannin County,Texas,42.75,1.61,74,41.14
TX-149,Fayette County,Texas,33.62,-3.83,53,37.45
TX-151,Fisher County,Texas,22.51,0.56,71,21.95
TX-153,Floyd County,Texas,22.31,1.64,88,20.67
TX-155,Foard County,Texas,24.66,0.41,75,24.25
TX-157,Fort Bend County,Texas,34.76,-9.39,23,44.15
TX-159,Franklin County,Texas,46.19,2.18,82,44.01
TX-161,Freestone County,Texas,34.34,-4.69,40,39.03
TX-163,Frio County,Texas,20.94,-3.24,48,24.18
TX-165,Gaines County,Texas,13.47,-2.48,40,15.95
TX-167,Galveston County,Texas,36.36,-10.81,17,47.17
TX-169,Garza County,Texas,22.31,2.8,91,19.51
TX-171,Gillespie County,Texas,21.71,-7.34,20,29.05
TX-173,Glasscock County,Texas,11.36,-6.36,14,17.72
TX-175,Goliad County,Texas,24.63,-8.57,25,33.2
TX-177,Gonzales County,Texas,29.86,-3.94,55,33.8
TX-179,Gray County,Texas,25.89,3.72,103,22.17
TX-181,Grayson County,Texas,35.51,-2.74,52,38.25
TX-183,Gregg County,Texas,44.32,-0.77,69,45.09
TX-185,Grimes County,Texas,36.18,-5.69,36,41.87
TX-187,Guadalupe County,Texas,24.77,-7.08,31,31.85
TX-189,Hale County,Texas,20.94,1.55,88,19.39
TX-191,Hall County,Texas,23.81,2.62,92,21.19
TX-193,Hamilton County,Texas,25.2,-4.7,29,29.9
TX-195,Hansford County,Texas,24.21,5.15,116,19.06
TX-197,Hardeman County,Texas,23.01,-1.45,60,24.46
TX-199,Hardin County,Texas,41.32,-11.05,19,52.37
TX-201,Harris County,Texas,38.26,-8.21,28,46.47
TX-203,Harrison County,Texas,46.36,-0.8,63,47.16
TX-205,Hartley County,Texas,18.23,0.89,84,17.34
TX-207,Haskell County,Texas,23.81,-0.27,64,24.08
TX-209,Hays County,Texas,24.12,-8.89,22,33.01
TX-211,Hemphill County,Texas,29.2,6.69,115,22.51
TX-213,Henderson County,Texas,39.98,-1,62,40.98
TX-215,Hidalgo County,Texas,19.93,-2.84,41,22.77
TX-217,Hill County,Texas,33.18,-1.65,53,34.83
TX-219,Hockley County,Texas,17.01,-1.19,57,18.2
TX-221,Hood County,Texas,33.21,2.1,77,31.11
TX-223,Hopkins County,Texas,47.11,4.35,94,42.76
TX-225,Houston County,Texas,40.41,-3.77,47,44.18
TX-227,Howard County,Texas,12.87,-5.66,18,18.53
TX-229,Hudspeth County,Texas,6.05,-4.25,9,10.3
TX-231,Hunt County,Texas,43.4,2.86,77,40.55
TX-233,Hutchinson County,Texas,24.44,5.02,113,19.42
TX-235,Irion County,Texas,16.47,-3.5,41,19.97
TX-237,Jack County,Texas,28.43,-1.59,56,30.02
TX-239,Jackson County,Texas,33.43,-6.37,35,39.8
TX-241,Jasper County,Texas,37.12,-16.98,6,54.1
TX-243,Jeff Davis County,Texas,8.37,-6.39,8,14.76
TX-245,Jefferson County,Texas,40.89,-11.41,20,52.3
TX-247,Jim Hogg County,Texas,21.17,-0.67,69,21.84
TX-249,Jim Wells County,Texas,20.94,-5.39,35,26.33
TX-251,Johnson County,Texas,34.59,1.07,67,33.52
TX-253,Jones County,Texas,26.21,2.7,92,23.51
TX-255,Karnes County,Texas,30.68,0.49,73,30.19
TX-257,Kaufman County,Texas,36.49,-2.88,51,39.37
TX-259,Kendall County,Texas,19.44,-11.8,10,31.24
TX-261,Kenedy County,Texas,20.89,-4.67,37,25.56
TX-263,Kent County,Texas,22.86,2.09,88,20.77
TX-265,Kerr County,Texas,19.74,-8.87,12,28.61
TX-267,Kimble County,Texas,24.29,-1.43,63,25.72
TX-269,King County,Texas,27.48,4.86,104,22.62
TX-271,Kinney County,Texas,16.45,-5.06,24,21.51
TX-273,Kleberg County,Texas,20.21,-6.61,29,26.82
TX-275,Knox County,Texas,25.23,1.18,83,24.05
TX-277,Lamar County,Texas,49.18,4.89,93,44.29
TX-279,Lamb County,Texas,18.14,-0.28,65,18.42
TX-281,Lampasas County,Texas,24.98,-4.51,35,29.49
TX-283,La Salle County,Texas,19.44,-2.71,53,22.15
TX-285,Lavaca County,Texas,34.19,-3.49,54,37.68
TX-287,Lee County,Texas,32.99,-3.24,48,36.23
TX-289,Leon County,Texas,36.13,-4.55,42,40.68
TX-291,Liberty County,Texas,40.51,-9.08,24,49.59
TX-293,Limestone County,Texas,32.91,-4.43,44,37.34
TX-295,Lipscomb County,Texas,32.03,10.15,124,21.88
TX-297,Live Oak County,Texas,23.26,-3.64,49,26.9
TX-299,Llano County,Texas,25.14,-3.24,43,28.38
TX-301,Loving County,Texas,5.32,-6.19,9,11.51
TX-303,Lubbock County,Texas,19.1,0.19,80,18.91
TX-305,Lynn County,Texas,20.21,1.67,87,18.54
TX-307,McCulloch County,Texas,23.78,-1.86,48,25.64
TX-309,McLennan County,Texas,30.96,-2.74,44,33.7
TX-311,McMullen County,Texas,23.31,-0.57,67,23.88
TX-313,Madison County,Texas,37.05,-4.32,44,41.37
TX-315,Marion County,Texas,47.78,0.74,71,47.04
TX-317,Martin County,Texas,10.63,-5.99,17,16.62
TX-319,Mason County,Texas,25.01,-1.69,52,26.7
TX-321,Matagorda County,Texas,32.16,-10.12,23,42.28
TX-323,Maverick County,Texas,12.74,-7.56,11,20.3
TX-325,Medina County,Texas,22.8,-4.76,39,27.56
TX-327,Menard County,Texas,24.31,-0.97,63,25.28
TX-329,Midland County,Texas,8.63,-6.76,12,15.39
TX-331,Milam County,Texas,29.94,-4.98,36,34.92
TX-333,Mills County,Texas,26.09,-1.98,51,28.07
TX-335,Mitchell County,Texas,15.59,-4.91,27,20.5
TX-337,Montague County,Texas,32.47,0.06,66,32.41
TX-339,Montgomery County,Texas,41.72,-4.18,48,45.9
TX-341,Moore County,Texas,21.23,2.7,102,18.53
TX-343,Morris County,Texas,48.23,2.33,85,45.9
TX-345,Motley County,Texas,26.91,5.49,106,21.42
TX-347,Nacogdoches County,Texas,37.44,-10.14,22,47.58
TX-349,Navarro County,Texas,35.23,-2.39,55,37.62
TX-351,Newton County,Texas,37.79,-17.62,5,55.41
TX-353,Nolan County,Texas,21.54,-1.49,55,23.03
TX-355,Nueces County,Texas,22.96,-5.74,35,28.7
TX-357,Ochiltree County,Texas,29.54,9.07,123,20.47
TX-359,Oldham County,Texas,15.46,-2.26,47,17.72
TX-361,Orange County,Texas,40.21,-14.69,14,54.9
TX-363,Palo Pinto County,Texas,27.28,-2.12,50,29.4
TX-365,Panola County,Texas,43.78,-3.88,45,47.66
TX-367,Parker County,Texas,29.72,-2.07,52,31.79
TX-369,Parmer County,Texas,17.31,-0.41,66,17.72
TX-371,Pecos County,Texas,7.32,-6.09,8,13.41
TX-373,Polk County,Texas,43.61,-6.13,37,49.74
TX-375,Potter County,Texas,18.68,-0.3,68,18.98
TX-377,Presidio County,Texas,9.31,-4.01,21,13.32
TX-379,Rains County,Texas,45.69,4.57,94,41.12
TX-381,Randall County,Texas,18.24,-1.4,56,19.64
TX-383,Reagan County,Texas,11.61,-5.86,18,17.47
TX-385,Real County,Texas,19.08,-7.95,16,27.03
TX-387,Red River County,Texas,51.41,5.13,91,46.28
TX-389,Reeves County,Texas,5.62,-5.86,9,11.48
TX-391,Refugio County,Texas,21.36,-12.36,10,33.72
TX-393,Roberts County,Texas,26.36,5.4,113,20.96
TX-395,Robertson County,Texas,31.92,-5.63,34,37.55
TX-397,Rockwall County,Texas,35.33,-3.71,47,39.04
TX-399,Runnels County,Texas,20.99,-2.79,45,23.78
TX-401,Rusk County,Texas,41.51,-4.15,44,45.66
TX-403,Sabine County,Texas,41.81,-10.22,19,52.03
TX-405,San Augustine County,Texas,40.23,-10.42,17,50.65
TX-407,San Jacinto County,Texas,43.89,-3.86,51,47.75
TX-409,San Patricio County,Texas,21.61,-8.98,20,30.59
TX-411,San Saba County,Texas,24.21,-3.41,40,27.62
TX-413,Schleicher County,Texas,20.82,-1.18,57,22
TX-415,Scurry County,Texas,17.14,-3.4,36,20.54
TX-417,Shackelford County,Texas,25.35,-0.18,68,25.53
TX-419,Shelby County,Texas,41.96,-7.16,28,49.12
TX-421,Sherman County,Texas,21.11,3.29,107,17.82
TX-423,Smith County,Texas,40.61,-2.8,55,43.41
TX-425,Somervell County,Texas,37.23,5.99,96,31.24
TX-427,Starr County,Texas,20.11,-0.03,71,20.14
TX-429,Stephens County,Texas,23.39,-3.41,40,26.8
TX-431,Sterling County,Texas,13.87,-6.22,19,20.09
TX-433,Stonewall County,Texas,25.78,3.49,90,22.29
TX-435,Sutton County,Texas,18.68,-3.81,41,22.49
TX-437,Swisher County,Texas,21.04,1.18,84,19.86
TX-439,Tarrant County,Texas,32.29,-1.22,53,33.51
TX-441,Taylor County,Texas,23.81,-0.29,67,24.1
TX-443,Terrell County,Texas,10.99,-2.62,34,13.61
TX-445,Terry County,Texas,17.83,0.42,72,17.41
TX-447,Throckmorton County,Texas,23.43,-2.6,45,26.03
TX-449,Titus County,Texas,46.63,1.48,79,45.15
TX-451,Tom Green County,Texas,19.78,-2.12,52,21.9
TX-453,Travis County,Texas,26.56,-6.18,29,32.74
TX-455,Trinity County,Texas,43.51,-3.27,52,46.78
TX-457,Tyler County,Texas,38.35,-13.8,8,52.15
TX-459,Upshur County,Texas,45.29,0.79,76,44.5
TX-461,Upton County,Texas,7.75,-7.27,6,15.02
TX-463,Uvalde County,Texas,21.49,-3.94,43,25.43
TX-465,Val Verde County,Texas,14.05,-3.97,29,18.02
TX-467,Van Zandt County,Texas,41.27,-0.05,61,41.32
TX-469,Victoria County,Texas,32.23,-4.37,44,36.6
TX-471,Walker County,Texas,41.29,-2.62,53,43.91
TX-473,Waller County,Texas,36.02,-6.15,38,42.17
TX-475,Ward County,Texas,4.32,-7.24,4,11.56
TX-477,Washington County,Texas,33.63,-5.39,38,39.02
TX-479,Webb County,Texas,18.64,-1.93,54,20.57
TX-481,Wharton County,Texas,36.95,-4.55,41,41.5
TX-483,Wheeler County,Texas,25.05,1.68,88,23.37
TX-485,Wichita County,Texas,25.34,-2.82,47,28.16
TX-487,Wilbarger County,Texas,23.58,-2.41,50,25.99
TX-489,Willacy County,Texas,23.17,-1.86,54,25.03
TX-491,Williamson County,Texas,26.35,-6.66,25,33.01
TX-493,Wilson County,Texas,29.44,-0.4,68,29.84
TX-495,Winkler County,Texas,4.32,-8.05,4,12.37
TX-497,Wise County,Texas,29.81,-2.47,52,32.28
TX-499,Wood County,Texas,44.85,2.43,81,42.42
TX-501,Yoakum County,Texas,14.67,-2.12,45,16.79
TX-503,Young County,Texas,24.47,-3.23,44,27.7
TX-505,Zapata County,Texas,21.39,2.5,93,18.89
TX-507,Zavala County,Texas,15.71,-6.46,23,22.17
UT-001,Beaver County,Utah,14.05,1.45,95,12.6
UT-003,Box Elder County,Utah,16.32,4.3,121,12.02
UT-005,Cache County,Utah,36.78,8.85,121,27.93
UT-007,Carbon County,Utah,15.47,0.73,82,14.74
UT-009,Daggett County,Utah,16.22,1.11,85,15.11
UT-011,Davis County,Utah,31.57,6.24,117,25.33
UT-013,Duchesne County,Utah,17.69,-0.07,65,17.76
UT-015,Emery County,Utah,9.55,0.14,75,9.41
UT-017,Garfield County,Utah,13.32,0.28,76,13.04
UT-019,Grand County,Utah,10.7,-1.22,50,11.92
UT-021,Iron County,Utah,17.84,3.26,112,14.58
UT-023,Juab County,Utah,13.22,1.5,96,11.72
UT-025,Kane County,Utah,14.41,2.24,101,12.17
UT-027,Millard County,Utah,10.56,0.69,85,9.87
UT-029,Morgan County,Utah,31.58,5.56,114,26.02
UT-031,Piute County,Utah,19.51,2.52,104,16.99
UT-033,Rich County,Utah,21.05,4.35,116,16.7
UT-035,Salt Lake County,Utah,26.73,4.63,111,22.1
UT-037,San Juan County,Utah,10.29,-0.4,66,10.69
UT-039,Sanpete County,Utah,20.71,1.18,87,19.53
UT-041,Sevier County,Utah,16.98,0.65,83,16.33
UT-043,Summit County,Utah,28.93,2.05,89,26.88
UT-045,Tooele County,Utah,11.68,1.45,97,10.23
UT-047,Uintah County,Utah,11.3,-0.89,49,12.19
UT-049,Utah County,Utah,22.51,3.45,108,19.06
UT-051,Wasatch County,Utah,29,3.93,105,25.07
UT-053,Washington County,Utah,20.89,5.75,117,15.14
UT-055,Wayne County,Utah,9.58,0.34,78,9.24
UT-057,Weber County,Utah,33.46,6.61,116,26.85
VT-001,Addison County,Vermont,52.08,13.81,125,38.27
VT-003,Bennington County,Vermont,58.11,12.46,127,45.65
VT-005,Caledonia County,Vermont,50.21,9.81,117,40.4
VT-007,Chittenden County,Vermont,48.12,9.8,120,38.32
VT-009,Essex County,Vermont,50.79,8.86,118,41.93
VT-011,Franklin County,Vermont,50.58,8.84,121,41.74
VT-013,Grand Isle County,Vermont,45.4,10.7,128,34.7
VT-015,Lamoille County,Vermont,55.51,11.92,123,43.59
VT-017,Orange County,Vermont,52.08,12.71,123,39.37
